underlying_purchase_price,time_to_first_plus_fifty_timestamp,rho,high_diff_time,time_to_first_minus_twenty,strike_price,amount_of_time_above_thirty_percent,theo,tags,time_to_first_plus_fifty,theta,gamma,time_to_first_plus_twenty_timestamp,time_to_first_plus_twenty,amount_of_time_above_itm_percent,industry_type,time_spent_below_zero_in_hours,time_to_first_plus_hundred,low_date_time,avg_ask,time_to_first_minus_thirty_timestamp,high_date_time,time_to_first_minus_fourty_timestamp,emojis,sector,time_to_first_plus_thirty_timestamp,avg_seven_day_return,days_to_expiry,avg_twentyone_day_return,amount_of_time_above_ten_percent,tier,avg_three_day_return,delta,volume,avg_one_day_return,amount_of_time_above_zero_percent,time_to_first_plus_fourty,time_to_first_minus_twenty_timestamp,avg_fourteen_day_return,time_to_first_plus_thirty,option_symbol,time_to_first_minus_thirty,amount_of_time_below_zero_percent,diff,time_to_first_plus_ten_timestamp,time_spent_above_fifty_in_hours,amount_of_time_above_hundred_percent,time_to_first_minus_fourty,high_return,time_to_first_minus_fifty_timestamp,low_diff_time,time_to_first_plus_ten,low,company_name,open_interest,time_spent_above_thirty_in_hours,time_to_first_plus_hundred_timestamp,ever_itm,ask,vega,ticker_symbol,high,bid,time_to_first_minus_ten,option_type,buy_amount,low_return,implied_volatility,alert_time,id,expires_at,itm_time,time_spent_above_hundred_in_hours,current_return,amount_of_time_above_fifty_percent,time_to_first_plus_fourty_timestamp,time_to_first_minus_fifty,avg_return,time_to_first_minus_ten_timestamp
176.13,2021-05-05 19:29:10Z,-0.0786,20.25222222,42.54055556,152.5,51.02040816,0.6394,-,0.260555556,-0.6341,0.0078,2021-05-05 19:29:10Z,0.260555556,10.20408163,Biological Product (except Diagnostic) Manufacturing,1097.906944,0.260555556,2021-05-06 15:28:40Z,1.650408163,2021-05-07 13:45:58Z,2021-05-07 19:52:48Z,2021-05-07 13:45:58Z,??????,Health Technology,2021-05-05 19:29:10Z,157.8762755,-30,157.8762755,51.02040816,premium,157.8762755,-0.0752,363,179.9305556,51.02040816,0.260555556,2021-05-07 13:45:58Z,157.8762755,0.260555556,MRNA210507P00152500,42.54055556,48.97959184,-13.41622665,2021-05-07 13:45:58Z,461.0252778,36.73469388,42.54055556,1079.6875,2021-05-07 14:04:44Z,48.65444444,42.54055556,0.05,Moderna Inc,107,485.9480556,2021-05-05 19:29:10Z,TRUE,0.81,0.0188,MRNA,7.55,0.47,42.54055556,put,23232,-92.1875,1.3721,2021-05-05 19:13:32Z,67d51658-b0d2-4e1e-b365-a02103b020c1,2021-05-07,2021-05-06 14:20:10Z,321.5536111,-92.1875,48.97959184,2021-05-05 19:29:10Z,42.85333333,157.8762755,2021-05-07 13:45:58Z
581.63,2021-05-06 14:37:42Z,-1.7675,138.5205556,42.55055556,540,26.03550296,2.23,-,19.38944444,-0.4078,0.0053,2021-05-05 19:29:30Z,0.252777778,0,Semiconductor and Related Device Manufacturing,12331.99,138.5205556,2021-05-11 13:45:34Z,2.104674556,2021-05-07 13:47:22Z,2021-05-14 19:30:19Z,2021-05-07 13:47:22Z,??????????,Electronic Technology,2021-05-05 19:46:33Z,7.879113244,-23,-5.619975058,37.27810651,free,-21.67414051,-0.1186,1107,-16.9831123,42.01183432,19.10583333,2021-05-07 13:47:22Z,-5.619975058,0.536944444,NVDA210514P00540000,42.55055556,57.98816568,-7.157471245,2021-05-06 16:01:22Z,5144.185833,7.692307692,42.55055556,218.3856502,2021-05-07 14:04:31Z,216.2663889,20.78388889,0.03,NVIDIA Corp,226,6604.598056,2021-05-11 13:45:34Z,FALSE,2.29,0.1817,NVDA,7.1,2.17,21.60333333,put,246861,-98.65470852,0.4068,2021-05-05 19:14:20Z,757d5f12-151b-4536-a30d-e0531f2a9bc7,2021-05-14,,2214.013611,-98.20627803,18.93491124,2021-05-06 14:20:41Z,42.83638889,-5.619975058,2021-05-06 16:50:32Z
41.48,,11.144,645.2963889,,37,0.402414487,5.7,-,,-0.0069,0.039,2021-05-06 20:08:28Z,24.86944444,100,Commercial Banking,899.5822222,,2021-06-01 16:34:05Z,6.357545272,,2021-05-06 14:19:59Z,,????????,Finance,2021-05-26 15:09:51Z,6.974301952,131,9.554726712,49.69818913,premium,4.970760234,0.7372,407,4.628592758,97.18309859,645.2963889,,8.95677892,499.8925,BAC211015C00037000,,2.816901408,-10.80038573,2021-05-05 19:28:52Z,0,0,,50,,19.06138889,0.209444444,5.6,Bank Of America Corp.,19,1145.188889,,TRUE,5.75,0.0891,BAC,8.55,5.65,,call,231990,-1.754385965,0.2962,2021-05-05 19:16:18Z,cd5d5743-321f-43a4-a884-c0d8effbd8e7,2021-10-15,2021-05-05 19:28:52Z,0,23.68421053,0,2021-06-01 16:34:05Z,,11.53588196,
68.38,,1.0074,138.745,140.9391667,75,0.702576112,0.1549,-,,-0.0042,0.0314,2021-05-06 13:47:16Z,18.46972222,0,,140742.2256,,2021-05-11 14:03:47Z,0.123723653,2021-05-11 16:47:48Z,2021-06-01 15:09:36Z,2021-05-12 15:40:23Z,?????,,2021-05-06 13:47:16Z,4.873026767,40,-6.605222734,6.791569087,premium,15.22580645,0.0769,5010,15.70827489,10.53864169,,2021-05-11 16:15:26Z,-3.967371153,18.46972222,EWJ210716C00075000,141.4786111,89.46135831,9.681193331,2021-05-05 19:29:14Z,0,0,164.355,61.29032258,2021-05-12 15:56:26Z,643.8419444,0.169166667,0.04,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI Japan ET,586,295.6780556,,FALSE,0.18,0.0438,EWJ,0.25,0.13,0.453333333,call,77655,-74.19354839,0.1511,2021-05-05 19:19:05Z,83152d09-028f-4108-871d-a9eb266d522e,2021-07-16,,0,-67.74193548,0,,164.6225,-20.17828813,2021-05-05 19:46:17Z
91.935,,0.0771,0.705277778,0.400555556,101,0,0.6397,-,,-0.4712,0.0291,,,0,Casinos (except Casino Hotels),691.255,,2021-05-05 20:04:03Z,0.106774194,2021-05-06 13:46:40Z,2021-05-07 14:21:49Z,2021-05-06 13:46:40Z,????????????,Consumer Services,,-83.31653226,-30,-83.31653226,0,free,-83.31653226,0.1553,2535,-83.31653226,0,,2021-05-05 19:45:46Z,-83.31653226,,PENN210507C00101000,18.41555556,100,9.860227335,2021-05-05 19:28:44Z,0,0,18.41555556,1.5625,2021-05-06 13:46:40Z,43.00138889,0.116666667,0.02,Penn National Gaming  Inc.,241,0,,FALSE,0.7,0.0165,PENN,0.65,0.58,0.400555556,call,162240,-96.875,1.1862,2021-05-05 19:21:44Z,5bcbb1ff-4cea-4207-bac8-5f76ad45c575,2021-05-07,,0,-96.875,0,,18.41555556,-83.31653226,2021-05-05 19:45:46Z
37.08,,0.0616,0.696388889,18.41805556,39,0,0.6654,-,,-0.2983,0.1016,,,0,In-Vitro Diagnostic Substance Manufacturing,1231.612778,,2021-05-05 20:03:54Z,0.121860465,2021-05-06 13:47:12Z,2021-05-07 14:21:34Z,2021-05-06 13:47:12Z,???????????????????,Finance,,-81.67511803,-30,-81.67511803,0,premium,-81.67511803,0.3118,4584,-81.67511803,0,,2021-05-06 13:47:12Z,-81.67511803,,RIOT210507C00039000,18.41805556,100,5.177993528,2021-05-05 19:29:13Z,0,0,18.41805556,-8.270676692,2021-05-06 14:04:49Z,42.99083333,0.118333333,0.02,Riot Blockchain Inc,1118,0,,FALSE,0.7,0.0099,RIOT,0.61,0.63,0.118333333,call,304836,-96.9924812,1.2486,2021-05-05 19:22:07Z,99a975a5-8804-4e78-b0fa-42f2bf3acd6e,2021-05-07,,0,-96.9924812,0,,18.71166667,-81.67511803,2021-05-05 19:29:13Z
10.385,,-0.0871,24.06527778,18.55611111,9.5,4.109589041,0.4384,-,,-0.0405,0.1645,2021-05-06 18:44:53Z,23.24305556,0,Heavy Duty Truck Manufacturing,16071.87444,,2021-05-06 19:34:13Z,0.149041096,2021-05-07 14:04:59Z,2021-05-13 14:18:36Z,2021-05-07 14:04:59Z,?????,Consumer Durables,2021-05-06 18:44:53Z,-65.51176097,-23,-66.12702366,5.479452055,free,-24.45454545,-0.296,795,-21.61508704,10.95890411,23.51305556,2021-05-06 14:03:40Z,-66.12702366,23.24305556,NKLA210514P00009500,42.57805556,89.04109589,-8.521906596,2021-05-05 19:45:15Z,0,0,42.57805556,45.45454545,2021-05-07 14:54:54Z,186.805,0.249166667,0.02,Nikola Corporation,199,143.6088889,,FALSE,0.45,0.0056,NKLA,0.64,0.43,18.55611111,put,34980,-95.45454545,1.2832,2021-05-05 19:30:18Z,8cb18a82-612c-405c-8186-77539b16551e,2021-05-14,,0,-95.45454545,0,2021-05-06 19:01:05Z,43.41,-66.12702366,2021-05-06 14:03:40Z
39.63,2021-05-17 13:46:06Z,1.0856,282.2544444,335.4841667,42.5,8.43373494,0.548,-,282.2544444,-0.0128,0.0768,2021-05-06 20:09:10Z,24.63888889,0,unknown,114190.6825,,2021-05-17 13:46:06Z,0.462048193,2021-05-24 13:46:24Z,2021-05-27 14:01:58Z,2021-05-25 13:46:45Z,???,,2021-05-12 15:24:42Z,17.42424242,12,-5.84168683,20.18072289,premium,18.53146853,0.2407,1916,18.53146853,28.61445783,163.8977778,2021-05-19 18:59:53Z,21.23287671,163.8977778,RDSA210618C00042500,450.2594444,71.38554217,7.241988393,2021-05-05 19:45:23Z,282.2544444,0,474.2652778,63.63636364,2021-05-25 15:07:46Z,522.5188889,0.2425,0.2,-,532,7363.235833,,FALSE,0.6,0.0427,RDSA,0.9,0.5,162.2783333,call,105380,-63.63636364,0.2934,2021-05-05 19:30:50Z,a1acc503-ee8c-4460-afd9-9cc2ce37e0d5,2021-06-18,,0,-63.63636364,0.301204819,2021-05-12 15:24:42Z,475.6155556,-15.99123768,2021-05-12 13:47:32Z
39.19,,-1.822,18.21722222,114.5133333,45,0,0,-,,-0.0433,0.0413,,,100,Pharmaceutical Preparation Manufacturing,56478.47139,,2021-05-06 13:46:45Z,5.331040892,,2021-05-17 14:18:04Z,,??????,Health Technology,,-10.9129771,-16,-14.70334572,0,premium,-3.053061224,-0.8952,14686,-2.469565217,2.602230483,,2021-05-10 14:04:31Z,-14.0557377,,PFE210521P00045000,,97.39776952,14.82521051,2021-05-05 19:45:54Z,0,0,,14.4,,282.7391667,0.203055556,4.75,Pfizer Inc.,4768,0,,TRUE,6.65,0.014,PFE,7.15,5.85,0.481944444,put,9178750,-24,0,2021-05-05 19:33:43Z,e611cba4-3eac-4cd0-a2ff-dc64fe7cf7a7,2021-05-21,2021-05-05 19:45:54Z,0,-19.2,0,,,-14.70334572,2021-05-05 20:02:38Z
130.8,,0.9788,42.1725,18.18416667,143,2.247191011,1.12,-,,-0.0982,0.0216,2021-05-07 13:46:52Z,42.1725,0,Semiconductor and Related Device Manufacturing,52219.88611,,2021-05-07 13:46:52Z,0.370299625,2021-05-06 14:20:41Z,2021-05-21 14:34:00Z,2021-05-10 14:05:20Z,??????,Producer Manufacturing,2021-05-07 13:46:52Z,-45.57604413,-16,-67.08447774,8.239700375,premium,8.071111111,0.1787,2657,7.555555556,10.48689139,42.1725,2021-05-06 13:47:34Z,-66.44359302,42.1725,AMAT210521C00143000,18.73611111,89.51310861,9.327217125,2021-05-05 19:46:20Z,0,0,114.4802778,44.88888889,2021-05-10 15:19:12Z,378.9580556,0.163611111,0.02,Applied Materials Inc.,236,262.5169444,,FALSE,1.15,0.0717,AMAT,1.63,1.1,18.18416667,call,298912.5,-98.22222222,0.4402,2021-05-05 19:36:31Z,4524952c-36bc-4ca1-b66a-a0e465810f3d,2021-05-21,,0,-98.22222222,0,2021-05-07 13:46:52Z,115.7113889,-67.08447774,2021-05-06 13:47:34Z
22.86,2021-05-07 14:04:45Z,-6.0853,210.6822222,,24.89,99.54545455,4.6491,-,42.45277778,-0.0126,0.0466,2021-05-06 14:04:54Z,18.45527778,100,Savings Institutions,0,210.6822222,2021-05-14 14:18:31Z,8.123181818,,2021-05-05 19:46:38Z,,???????,Finance,2021-05-06 14:04:54Z,74.67316469,103,77.38206228,99.54545455,free,53.47222222,-0.5162,5000,52.73492286,100,18.45527778,,75.84601778,18.45527778,RKT210917P00024890,,0,8.880139983,2021-05-05 19:46:38Z,127175.4964,0.227272727,,113.9784946,,0.150833333,0.150833333,5,Rocket Companies Inc Class A,70,156630.8792,2021-05-14 14:18:31Z,TRUE,4.95,0.0554,RKT,9.95,4.35,,put,2325000,7.52688172,0.6152,2021-05-05 19:37:35Z,b2bf1beb-cd82-4eef-ac66-99cdb8911344,2021-09-17,2021-05-05 19:46:38Z,210.6822222,48.38709677,83.86363636,2021-05-06 14:04:54Z,,74.69208211,
168.01,,-1.6648,19.82861111,21.44694444,130,0,3.498,-,,-0.2128,0.0048,,,0,Biological Product (except Diagnostic) Manufacturing,3421.235278,,2021-05-06 15:29:00Z,1.913829787,2021-05-06 19:00:46Z,2021-05-07 17:06:10Z,2021-05-07 14:37:52Z,???????,Health Technology,,-45.70695639,-9,-45.70695639,0,premium,-39.4646534,-0.1358,413,-38.02885791,2.127659574,,2021-05-06 17:06:06Z,-45.70695639,,BNTX210528P00130000,23.35805556,97.87234043,-22.62365335,2021-05-05 20:04:08Z,0,0,42.97638889,36.17021277,2021-05-07 14:37:52Z,45.44805556,0.414166667,1.4,BioNTech SE - ADR,7,0,,FALSE,4.7,0.0922,BNTX,4.8,2.35,0.414166667,put,145582.5,-60.28368794,1.064,2021-05-05 19:39:17Z,4968f8cc-a765-46f8-a92c-884a3c1fdc6f,2021-05-28,,0,-60.28368794,0,,42.97638889,-45.70695639,2021-05-05 20:04:08Z
18.945,2021-05-10 13:46:51Z,0.1438,113.9933333,18.29416667,20,17.24137931,0.42,-,113.9933333,-0.0412,0.1754,2021-05-07 15:10:45Z,43.39166667,11.20689655,Uranium-Radium-Vanadium Ore Mining,9044.230278,,2021-05-10 13:46:51Z,0.360948276,2021-05-06 14:04:54Z,2021-05-14 15:39:53Z,2021-05-06 14:37:25Z,?????????????,Non-Energy Minerals,2021-05-07 17:55:27Z,2.98245614,-23,-14.05993432,28.44827586,free,1.652089407,0.3287,1167,-0.658561297,31.03448276,46.13666667,2021-05-06 14:04:54Z,-14.05993432,46.13666667,CCJ210514C00020000,18.29416667,68.96551724,5.56875165,2021-05-06 13:47:17Z,466.0041667,0,18.83611111,111.9047619,2021-05-07 13:47:01Z,211.8772222,18.00055556,0.03,Cameco Corp.,216,1709.167778,,TRUE,0.45,0.0108,CCJ,0.89,0.39,18.29416667,call,49014,-92.85714286,0.6914,2021-05-05 19:47:15Z,fa2604f1-ee14-4d30-ad75-18cf96c1f389,2021-05-14,2021-05-07 19:02:42Z,0,-92.85714286,3.448275862,2021-05-07 17:55:27Z,41.99611111,-14.05993432,2021-05-06 14:04:54Z
238.08,2021-05-12 13:46:47Z,-1.371,168.2413889,378.5094444,190,26.77824268,0.6443,-,161.9875,-0.0356,0.0029,2021-05-06 13:46:28Z,17.98222222,0,,30806.48694,163.5994444,2021-05-12 20:02:01Z,0.928242678,2021-05-21 18:29:46Z,2021-05-24 19:53:21Z,2021-05-24 13:46:22Z,???????,Miscellaneous,2021-05-12 13:46:47Z,74.97043752,12,43.91359346,41.84100418,premium,25.7079576,-0.045,6012,26.43905657,59.41422594,161.9875,2021-05-21 14:18:06Z,61.95398056,161.9875,SMH210618P00190000,382.7038889,40.58577406,-20.19489247,2021-05-05 20:03:30Z,10588.72472,11.29707113,449.9805556,189.9224806,2021-05-24 17:25:21Z,456.0969444,0.266111111,0.33,VanEck Vectors ETF Trust - VanEck Vectors Semiconductor ETF,29,12594.57139,2021-05-12 15:23:30Z,FALSE,0.78,0.0784,SMH,1.87,0.51,45.05277778,put,387774,-48.8372093,0.3996,2021-05-05 19:47:32Z,16cea601-cce9-433c-a9cb-c722810b2a66,2021-06-18,,4726.596944,-48.8372093,23.84937238,2021-05-12 13:46:47Z,453.6302778,43.91359346,2021-05-07 16:50:42Z
113.72,2021-05-11 13:45:49Z,-0.6425,384.3122222,,60,35.24904215,0.1466,-,137.9491667,-0.0031,0.0009,2021-05-11 13:45:49Z,137.9491667,0,Coffee and Tea Manufacturing,27144.19056,185.9513889,2021-05-21 20:07:36Z,0.22348659,,2021-05-28 15:26:56Z,,????????,Consumer Services,2021-05-11 13:45:49Z,69.44444444,131,60.78182107,65.51724138,premium,24.13793103,-0.0113,2251,24.13793103,83.14176245,137.9491667,,68.36267181,137.9491667,SBUX211015P00060000,,16.85823755,-47.23883222,2021-05-05 20:03:33Z,3195.202222,1.149425287,,424.137931,,547.6344444,0.244722222,0.17,Starbucks Corp.,14,21463.27639,2021-05-13 13:45:57Z,FALSE,0.18,0.0226,SBUX,0.76,0.11,,put,32639.5,17.24137931,0.4475,2021-05-05 19:48:52Z,cdddf571-078e-40cf-bec3-bc926760e524,2021-10-15,,852.2152778,17.24137931,4.980842912,2021-05-11 13:45:49Z,,54.12868279,
15.56,2021-05-20 14:02:19Z,1.9737,476.9472222,,10,43.42431762,4.8359,-,354.2011111,-0.0004,0,2021-05-07 19:54:10Z,48.06527778,100,,17253.22278,475.2911111,2021-05-25 16:47:05Z,7.463771712,,2021-05-13 17:51:20Z,,???????????????????,,2021-05-10 13:45:52Z,0.996741422,40,31.20825311,59.55334988,premium,-3.952932524,1,8841,-5.137051946,68.73449132,353.9197222,,9.473319473,113.9269444,IPOE210716C00010000,,31.26550868,-35.73264781,2021-05-05 20:04:05Z,74514.97972,2.977667494,,114.4144144,,190.0180556,0.230555556,4.5,Social Capital Hedosophia Holdings Corp V - Class A,1348,78933.33917,2021-05-25 15:07:43Z,TRUE,5.6,0,IPOE,11.9,5.5,22.92,call,4906755,-18.91891892,0.02,2021-05-05 19:50:15Z,709ff45b-3110-4d80-bb3b-92d4dd7447ee,2021-07-16,2021-05-05 20:04:05Z,5791.136111,87.38738739,39.70223325,2021-05-20 13:45:26Z,,34.48237319,2021-05-06 18:45:27Z
25.38,,-0.1324,18.47555556,17.92222222,27.5,0,2.2797,-,,-0.1147,0.1231,2021-05-06 14:20:10Z,18.47555556,79.16666667,Iron and Steel Mills and Ferroalloy Manufacturing,1464.921944,,2021-05-06 14:20:10Z,1.32625,2021-05-07 14:04:52Z,2021-05-07 19:52:56Z,2021-05-07 14:04:52Z,?????????????,Non-Energy Minerals,,-42.95698925,-30,-42.95698925,2.083333333,premium,-42.95698925,-0.8432,1259,-41.77991306,8.333333333,,2021-05-06 13:46:58Z,-42.95698925,,X210507P00027500,42.22055556,91.66666667,8.353033885,2021-05-05 20:02:39Z,0,0,42.22055556,23.87096774,2021-05-07 14:04:52Z,48.02166667,0.183611111,0.04,United States Steel Corp.,8,0,,TRUE,2.35,0.0046,X,2.88,2.3,0.183611111,put,292717.5,-98.27956989,1.0279,2021-05-05 19:51:38Z,9708449a-199f-4a70-9eae-57c7445a3970,2021-05-07,2021-05-05 20:02:39Z,0,-98.27956989,0,,42.22055556,-42.95698925,2021-05-05 20:02:39Z
52.22,2021-05-10 13:46:26Z,2.964,305.8925,480.0572222,63,40.2020202,0.81,-,113.8913889,-0.0085,0.0258,2021-05-06 13:46:55Z,17.89944444,0,,48812.08528,,2021-05-18 13:46:30Z,0.979272727,,2021-05-27 18:33:31Z,,????????????????,,2021-05-06 13:46:55Z,30.18124507,103,20.39961014,60.2020202,premium,19.67750063,0.1688,6521,19.34156379,80.2020202,17.89944444,2021-05-25 19:56:23Z,30.76486448,17.89944444,XLE210917C00063000,,19.7979798,20.64343164,2021-05-05 20:02:45Z,9333.495278,0,,98.7654321,,526.6761111,0.163333333,0.6,SSgA Active Trust - SSgA Energy Select Sector SPDR,217,71627.46611,,FALSE,0.83,0.0798,XLE,1.61,0.79,475.505,call,528201,-25.92592593,0.3065,2021-05-05 19:52:57Z,c665c868-b06e-475b-8bee-87ef5b818e63,2021-09-17,,0,44.44444444,7.676767677,2021-05-06 13:46:55Z,,20.89786756,2021-05-25 15:23:15Z
127.39,2021-05-13 17:18:37Z,-3.9087,190.2188889,43.01055556,120,6.25,2.675,-,189.405,-0.0663,0.0234,2021-05-06 14:05:01Z,18.17833333,0,,137902.7597,,2021-05-13 18:07:27Z,2.194821429,2021-05-18 13:47:08Z,2021-06-04 15:43:19Z,2021-05-20 14:53:26Z,?????????????,,2021-05-06 15:11:37Z,27.03871829,5,-4.658237127,25.89285714,premium,15.79629983,-0.2814,4029,16.37850467,30.35714286,19.57916667,2021-05-07 14:54:57Z,11.87491014,19.28833333,XBI210611P00120000,305.8802778,69.64285714,-5.801083288,2021-05-05 20:03:07Z,760.0505556,0,354.9852778,88.78504673,2021-05-20 16:16:00Z,715.8166667,0.146666667,0.55,SPDR Series Trust - SSgA SPDR Biotech,70,4101.052778,,FALSE,2.99,0.1369,XBI,5.05,2.36,42.72111111,put,1077757.5,-79.43925234,0.3556,2021-05-05 19:54:19Z,1ea65652-4b58-4e89-962b-aae22362f73d,2021-06-11,,0,-76.82242991,0.892857143,2021-05-06 15:29:04Z,356.3613889,-17.9506008,2021-05-07 14:37:35Z
39.88,,1.3353,336.1811111,17.86583333,37,0,2.4786,-,,-0.0021,0.0947,2021-05-19 20:05:40Z,336.1811111,100,Pharmaceutical Preparation Manufacturing,16568.75667,,2021-05-19 20:05:40Z,2.932086331,2021-05-06 13:46:45Z,2021-05-06 15:28:25Z,2021-05-06 15:10:59Z,???????????,Health Technology,,-3.922467589,-16,3.061030964,10.79136691,free,-19.14176919,1,33863,-19.40320832,57.55395683,,2021-05-06 13:46:45Z,2.254265668,,PFE210521C00037000,17.86583333,42.44604317,-7.221664995,2021-05-05 20:02:38Z,0,0,19.26972222,28.29525483,,19.56027778,0.130555556,1.76,Pfizer Inc.,8377,0,,TRUE,3,0.0203,PFE,3.65,2.69,17.86583333,call,9634023.5,-38.1370826,0.02,2021-05-05 19:54:48Z,82a3fbac-4417-4e23-9767-1c8a85a5a2bb,2021-05-21,2021-05-05 20:02:38Z,0,7.205623902,0,,,3.061030964,2021-05-06 13:46:45Z
82.4,,0.1175,18.40194444,21.71111111,90,0,1.7655,-,,-0.8964,0.0302,,,2.127659574,Sporting and Athletic Goods Manufacturing,1394.315,,2021-05-06 14:19:52Z,0.986170213,2021-05-06 19:51:06Z,2021-05-07 18:46:41Z,2021-05-07 14:21:11Z,??????????????????????,Consumer Services,,-44.12633355,-30,-44.12633355,4.255319149,premium,-44.12633355,0.2764,17327,-44.12633355,10.63829787,,2021-05-06 17:38:25Z,-44.12633355,,PTON210507C00090000,23.9225,89.36170213,9.223300971,2021-05-05 20:03:16Z,0,0,42.42388889,21.81303116,2021-05-07 14:21:11Z,46.84888889,0.125277778,0.02,Peloton Interactive Inc - Class A,78,0,,TRUE,1.8,0.0206,PTON,2.15,1.73,0.125277778,call,3058215.5,-98.86685552,1.7965,2021-05-05 19:55:45Z,003e8174-6d61-4e17-a878-7da0956ebdc6,2021-05-07,2021-05-07 14:04:39Z,0,-98.30028329,0,,42.42388889,-44.12633355,2021-05-05 20:03:16Z
82.4,,-0.1686,22.23277778,18.11472222,60,0,0.72,-,,-0.1531,0.0071,,,0,Sporting and Athletic Goods Manufacturing,11736.31139,,2021-05-06 18:11:26Z,0.163636364,2021-05-06 14:04:21Z,2021-05-11 18:24:16Z,2021-05-06 14:19:52Z,????????????????,Consumer Services,,-77.1137953,-23,-77.1137953,0.826446281,free,-51.99086628,-0.0738,2404,-51.31118881,2.479338843,,2021-05-06 14:04:21Z,-77.1137953,,PTON210514P00060000,18.11472222,97.52066116,-27.18446602,2021-05-05 20:03:16Z,0,0,18.37333333,14.68531469,2021-05-07 13:45:54Z,142.4466667,0.096666667,0.02,Peloton Interactive Inc - Class A,14,0,,FALSE,0.73,0.0182,PTON,0.82,0.7,17.82111111,put,171886,-97.2027972,1.5247,2021-05-05 19:57:28Z,ab8c78f8-9e59-4ef7-ad28-ecb7ffc8783e,2021-05-14,,0,-97.2027972,0,,41.80722222,-77.1137953,2021-05-06 13:46:44Z
8.56,,0.0751,0.101944444,41.82083333,9,0,0.323,-,,-0.0269,0.304,,,0,Automobile Manufacturing,10534.24083,,2021-05-05 20:03:51Z,0.067282609,2021-05-07 13:46:59Z,2021-05-12 15:23:14Z,2021-05-07 13:46:59Z,?????????,Consumer Durables,,-79.29765886,-23,-79.29765886,1.086956522,premium,-52.98461538,0.3925,2153,-52.30769231,1.086956522,,2021-05-07 13:46:59Z,-79.29765886,,RIDE210514C00009000,41.82083333,98.91304348,5.140186916,2021-05-07 13:46:59Z,0,0,41.82083333,26.15384615,2021-05-07 14:20:40Z,163.425,41.82083333,0.02,Lordstown Motors Corp. - Class A,110,0,,FALSE,0.35,0.0052,RIDE,0.41,0.3,41.82083333,call,69972.5,-93.84615385,0.9397,2021-05-05 19:57:44Z,95906246-b0d7-483a-98df-00eab239088d,2021-05-14,,0,-93.84615385,0,,42.38222222,-79.29765886,2021-05-07 13:46:59Z
85.36,2021-05-12 19:45:57Z,-2.0192,167.6794444,6.050833333,80,4.329896907,1.045,-,149.6594444,-0.0317,0.0393,2021-05-11 14:53:16Z,120.7813889,0,Investment Banking and Securities Dealing,156904.9675,,2021-05-13 13:47:09Z,0.533608247,2021-05-07 15:11:47Z,2021-06-02 14:35:11Z,2021-05-07 17:07:23Z,???????,Finance,2021-05-12 14:51:52Z,0.132342462,5,-36.19138756,9.278350515,free,-18.57884557,-0.2261,534,-17.87347156,16.49484536,146.3977778,2021-05-06 20:09:26Z,-16.63231505,144.7580556,MS210611P00080000,25.09,83.50515464,-6.279287723,2021-05-06 14:20:54Z,1000.131667,0,27.01666667,65.55023923,2021-05-10 14:22:53Z,648.48,0.241944444,0.03,Morgan Stanley,26,3909.614167,,FALSE,1.09,0.0808,MS,1.73,1,2.731111111,put,55803,-97.1291866,0.2844,2021-05-06 14:06:23Z,16aa32dc-a66e-4655-8454-c7ff93f4bd29,2021-06-11,,0,-97.1291866,0.824742268,2021-05-12 16:30:15Z,96.275,-48.93700982,2021-05-06 16:50:15Z
73.6,,0.2916,0.216944444,0.475,83,0,0.895,-,,-0.1495,0.029,,,0,Software and Other Prerecorded Compact Disc  Tape  and Record Reproducing,16098.64583,,2021-05-06 14:21:14Z,0.176052632,2021-05-06 14:36:43Z,2021-05-14 15:57:25Z,2021-05-06 14:36:43Z,????????????,Technology Services,,-78.68998462,-23,-80.32931491,0,premium,-54.68917152,0.1867,1003,-53.54438237,0,,2021-05-06 14:36:43Z,-80.32931491,,NET210514C00083000,0.475,100,12.77173913,2021-05-06 14:21:14Z,0,0,0.475,-10.61452514,2021-05-06 16:33:59Z,193.82,0.216944444,0.02,Cloudflare Inc - Class A,58,0,,FALSE,0.99,0.0298,NET,0.8,0.8,0.216944444,call,89768.5,-97.76536313,0.8354,2021-05-06 14:08:13Z,f0de990b-bead-4c65-84b1-be3c6483ab62,2021-05-14,,0,-97.76536313,0,,2.429444444,-80.32931491,2021-05-06 14:21:14Z
49.46,,4.5844,531.0213889,0.148611111,55,0,2.735,-,,-0.0215,0.0315,,,0,Software and Other Prerecorded Compact Disc  Tape  and Record Reproducing,112234.6167,,2021-05-28 17:12:22Z,2.347707911,2021-05-06 17:38:34Z,2021-05-12 16:13:10Z,2021-05-10 14:22:14Z,????????,Technology Services,,-37.60253831,75,-16.82770423,4.665314402,premium,-26.56440781,0.3743,9871,-26.48510909,26.57200811,,2021-05-06 14:20:00Z,-24.8301317,,UBER210820C00055000,3.458055556,73.42799189,11.20097048,2021-05-06 14:20:00Z,0,0,96.18583333,15.38461538,2021-05-12 15:07:48Z,146.0347222,0.148611111,1.24,Uber Technologies Inc,1470,0,,FALSE,2.77,0.101,UBER,3.15,2.69,0.148611111,call,2694783,-54.57875458,0.4516,2021-05-06 14:11:05Z,e2a4adaa-dc0e-462c-8531-fbf6a6aa7f50,2021-08-20,,0,-11.72161172,0,,144.9452778,-14.00337323,2021-05-06 14:20:00Z
